student_id,gender,age,study_hours_per_week,attendance_percentage,assignment_score,internal_marks,previous_gpa,extracurricular_activities,parental_education,final_score,performance_category
430,Female,22,18.063812707026905,68.12892364344349,80.34234777700695,78.22242156386763,3.5035963271738657,0,High School,60.71295904526711,Average
431,Male,23,12.954436954210301,90.47192765510789,94.04865028198287,71.20650192858403,3.1365372325375365,1,PhD,74.06618787124943,Average
432,Female,18,7.561857331895528,75.46162027292111,94.14574082593612,83.79339852010129,2.549331739575811,0,High School,55.1392562396518,Poor
433,Male,24,26.120700768348225,80.45101848803004,82.95227050661163,80.42638524044028,2.948869828294348,1,High School,77.38043560874763,Good
434,Female,24,28.387447949425567,79.69301920004727,60.56159157364655,73.5559357119929,2.667553194139596,0,High School,66.95837907250043,Average
435,Female,24,26.682162110336506,83.09116116932525,93.14984156794361,66.84977214209476,3.1586268055769215,1,Master,75.51002761127633,Good
436,Female,18,21.222291533020034,94.6230858249821,94.3046717656604,47.32501691171379,3.7780012216293315,0,High School,77.49853379016496,Good
437,Female,18,18.292502306273043,99.22957374333717,59.83267924764793,54.37331598369611,3.138609968824404,0,Bachelor,69.10307532998173,Average
438,Female,18,35.21667773501388,76.30336834295268,86.87130428853386,63.05047101043969,3.263444836653168,1,High School,87.16363935568403,Good
439,Male,18,23.16786247976763,93.10075688425212,64.32597744635615,72.96146078535138,3.0374956942294187,0,Bachelor,71.64297142517898,Average
440,Male,24,21.771365717040585,90.5811117861887,90.13201561764649,68.25393203684176,2.102331012890952,0,High School,74.02637701042725,Average
441,Male,24,5.897472303225249,82.94115805822292,99.86189499518014,55.85014892777412,2.4657171137521887,1,Master,57.48390125253566,Poor
442,Female,19,16.943673966915473,98.24188574447732,51.50130026646964,40.35553967843408,2.9840034588641657,0,PhD,61.99177597663937,Average
443,Male,23,18.306846657504998,68.01898062113611,94.86829328954659,67.29315720454477,2.6204705674894093,0,High School,68.5511190457699,Average
444,Female,22,18.958797331391516,64.37056841238486,81.1315266799329,55.709429370923374,2.3635271955223884,1,High School,60.31172859479902,Average
445,Female,20,25.30603292295663,94.15847867821688,98.66913095824106,80.40345653907943,3.0082656838368766,1,Master,72.81540082341154,Average
446,Male,24,23.676089135440748,77.56599266534994,73.25047587632139,41.317044589876595,2.645619586895701,1,High School,66.26762033055755,Average
447,Male,20,26.276678247770562,93.87875416828243,92.36939652856869,72.16552962181851,2.5162152863468297,1,Bachelor,80.5892515795294,Good
448,Female,23,31.770914153974488,95.7236082078166,53.11970342991386,91.7810830628336,2.9279708348807616,1,High School,76.06925051830497,Good
449,Male,23,33.45450085506327,62.49830374476286,66.7639525039148,49.59250969113248,2.2665685161643463,0,High School,60.75160464198928,Average
450,Female,20,30.134307667927303,95.33859051944242,53.3508268875605,65.94072199128274,3.8554914661508146,1,PhD,84.01477647490745,Good
451,Female,24,38.443329358422716,77.93276221477689,98.76715667395354,45.0282095499426,3.735404195838478,1,PhD,86.61908838386157,Good
452,Female,20,5.638140393672657,80.41729956016928,90.84869536359184,74.41250517437439,3.4152411714810706,1,High School,61.05724280826547,Average
453,Female,19,11.852229498924114,85.06370044372841,92.62737106229852,70.27924243279242,2.2124276551769126,1,Master,59.06836253470859,Poor
454,Female,21,5.264700624234974,97.05530426920348,96.89826157169472,62.40510383170578,3.551754508939386,0,PhD,61.72308155481364,Average
455,Male,24,27.661614995411107,60.764643777190564,54.25517430598927,68.67573618105577,3.615914656218038,1,High School,72.64250610368843,Average
456,Male,24,36.43106921324954,79.07373873271268,69.27987962566667,89.31160621579556,3.535529235428675,1,PhD,83.87158624352992,Good
457,Female,22,13.521880380170474,87.50888169722242,53.551744452200104,50.79618662710869,2.227931774238482,1,High School,53.16530169453245,Poor
458,Female,18,37.44620906787073,88.90827830792914,60.53965507750143,41.241048143794096,3.287815914135529,0,PhD,79.37380055641684,Good
459,Male,21,7.10935866013463,87.70129726148431,61.468288851883614,87.39156865845055,3.668649591498797,0,PhD,57.75936942113174,Poor
460,Male,23,37.705260938193,65.37740517632487,73.45536055237893,71.74143953133486,3.1547068024393354,0,Bachelor,85.46656719540222,Good
461,Female,24,17.306794053387204,71.97582353486725,63.42810837268213,88.98621505040134,3.292814750456178,1,High School,72.0036449064779,Average
462,Male,20,8.549728995722578,74.34862101668054,55.048905340888055,72.8319872877245,2.916726958852612,0,High School,51.892978203416,Poor
463,Female,21,22.005511571521396,92.1774883071802,58.37455445470539,84.55885994778365,3.0574146397681052,0,High School,68.40743100281068,Average
464,Male,22,13.987179870217778,71.15039489658213,57.363778177604544,63.632034984533135,2.0687537167034504,1,High School,41.376762808306964,Poor
465,Female,23,14.970551568667299,68.42819855468812,98.65383989561491,81.24229622085478,3.277926043946569,0,PhD,61.038986979533284,Average
466,Male,18,15.75514877242003,98.29792076152384,87.96462534592368,90.21728067894207,2.1628944257823184,1,Bachelor,66.22624613038904,Average
467,Female,18,33.10590642414322,60.354531404538754,98.3880732634781,71.46676300472134,2.870029188680447,1,Bachelor,78.16671644928398,Good
468,Male,22,23.870644683633905,99.91283422727912,71.98702432539542,49.943183280930874,2.5853101953348157,1,Master,69.60218139289418,Average
469,Male,22,15.895769470460127,87.07285195429583,63.918424083132834,54.7838688266609,3.090855900423426,1,High School,55.691767546027116,Poor
470,Female,20,26.361682415882143,93.13877197796468,89.91465986045932,50.92545172935732,2.266832671046414,1,Master,72.9389660031915,Average
471,Male,24,30.065273597811775,71.78477585384772,66.31269590205734,53.57713651776531,3.3832868039466364,1,PhD,72.77916156800035,Average
472,Female,18,14.541840025673682,60.5726111066824,64.96916868526742,56.852849714307,3.5900230738569405,0,Master,59.18554842434568,Poor
473,Male,23,19.474218553387303,89.5147807424612,61.62529961039156,70.53235827142537,2.326708899486313,0,High School,56.20769360786927,Poor
474,Female,21,9.266013266793165,93.36578388002704,56.48394891121177,72.3395396205108,2.208626174703764,0,Bachelor,57.31892467976086,Poor
475,Male,23,11.340227233713811,89.61904527814076,62.8231530508383,63.45748609830236,2.291030965574718,1,Bachelor,51.8040587988123,Poor
476,Female,19,28.8391248887744,65.71401149203355,67.76598742369438,73.84814289014595,3.7542551237970034,1,High School,76.58254675304384,Good
477,Male,19,11.350342169346943,90.13711689027876,83.69971040728652,44.48662090862513,3.0563785235127123,1,PhD,66.02164945788024,Average
478,Female,22,23.380718428347105,90.75691128430563,53.12824211097258,44.8283530381988,2.9345219920150054,1,High School,60.42083686867629,Average
479,Male,20,29.816619160285143,86.3416206268022,60.52534698326715,49.450620319671216,2.2134236382047083,0,PhD,65.17386505502829,Average
480,Female,19,8.740692308316035,90.64463731182344,90.45118201458382,68.49426239221896,3.2991120135139234,1,Bachelor,63.52249910223577,Average
481,Female,18,24.855927687011626,93.83685758710928,57.346096179188535,51.76970732840725,3.73599918379018,1,PhD,59.411866482953585,Poor
482,Female,23,13.979697429547732,84.54416456949834,67.13225732612608,55.58064219209175,3.656371738646906,0,High School,64.20513222239451,Average
483,Male,23,38.70244063331529,63.54418855878716,93.23294609290701,62.01720598951468,3.2521094179616026,1,High School,79.62809854489522,Good
484,Female,22,21.924097635197366,79.50511238668844,57.74626555717213,84.65263682057089,2.150557433303347,0,High School,70.79376895368786,Average
485,Male,24,33.20973924213054,63.1059733868642,54.13684178090949,40.76241747520731,2.224794054352026,1,PhD,57.695467801844245,Poor
486,Female,24,24.257928975469163,76.30172124129723,74.22689975400054,75.71583511301424,2.0986179742196494,1,PhD,65.62256245397788,Average
487,Male,21,6.519438649918671,76.28425956502511,65.12097556392682,76.78820920723768,2.5149584329849386,0,PhD,47.25784016483307,Poor
488,Female,22,27.160298145790783,62.640393765609666,78.1704182241927,83.92606791961501,2.2713229343207555,1,Bachelor,64.91017040185692,Average
489,Male,21,38.299116977233,73.95282135877918,90.19024452417375,91.30141164831723,2.5200960805048678,1,Master,79.33613394562295,Good
490,Male,24,26.056413705121592,64.43992395165259,56.857424407637154,41.10758169221094,2.7701161114379236,1,Master,65.09507207494045,Average
491,Female,22,33.67161007993766,92.32940840036889,79.03495422771425,48.45810380322689,3.8859655681422716,1,High School,77.63537075267108,Good
492,Male,22,35.94722621719427,97.90752103857884,75.2754380194932,88.73942117307962,3.220752119563384,0,Bachelor,88.47605942503252,Good
493,Male,22,12.982792018212637,62.892659010317544,57.20393930065998,65.21852092028584,3.669947571365925,1,PhD,53.95487667351953,Poor
494,Female,24,12.421569396787932,98.20460829166805,81.19992427644912,71.0524851413405,3.4207030014246644,1,High School,62.96961792049646,Average
495,Male,21,26.38433460978471,80.90306397346981,63.68202089303858,76.46649620477311,2.2250062610532635,1,Bachelor,68.94140909680462,Average
496,Male,21,19.385996443234667,71.98262711815495,74.39171592720062,77.34866324726005,3.4718408127478977,0,High School,70.69091547568158,Average
497,Male,22,34.39514560033521,63.07448301104654,54.11361621385309,91.24572218240795,2.550197763118249,1,Bachelor,66.41125896822372,Average
498,Female,19,36.50080931893039,80.0249707228167,72.97920286068116,94.83221795764183,3.278215693989413,1,Bachelor,88.44362612431492,Good
499,Male,20,17.369748275595136,91.78062177962994,65.32317340214101,79.6086603512017,2.681923947285977,0,Master,63.43460564553876,Average
500,Female,24,13.290469564106871,88.28345909066792,91.11906055926772,55.7971665062833,3.995344526529318,1,High School,66.20554571950225,Average
501,Male,20,32.31839303353516,62.00904045855895,52.84893634986842,88.38638212618889,2.527102958993556,0,PhD,72.53997249122725,Average
502,Male,20,14.618211244184764,62.91607341471614,70.9303637459165,42.70715029974189,2.5582609415485393,1,Master,50.363293648736104,Poor
503,Male,21,33.79150114797874,76.11493130530548,72.9215712065719,52.70944690809729,3.8613445111247966,0,Master,76.70432553933072,Good
504,Female,21,19.830838877706697,71.81161976191773,86.25030381495594,89.35621446050432,2.049288809272645,1,PhD,67.02929491006745,Average
505,Male,19,28.364246475201465,69.29537292224191,78.71437875451055,54.09053329416452,3.393377975746394,1,Bachelor,71.58376880487344,Average
506,Male,20,8.343735984213385,71.24017995634854,83.36061685970905,52.13580827919617,3.4506527814717565,1,PhD,45.283278017130314,Poor
507,Female,20,26.835076363680056,92.13930973187539,88.8524642825878,47.5968911227136,3.6727571548207987,1,High School,68.10464504166508,Average
508,Male,22,20.81186875580302,97.16912214527416,93.11014868290944,87.2511466705804,3.9488786212769504,1,PhD,84.56291542376633,Good
509,Female,21,25.531296211141594,76.20410778110266,65.69377483612352,67.50320425550977,3.9512038383133046,1,Bachelor,76.52765133321155,Good
510,Female,20,10.880497271070219,96.24444008529989,76.90113526819515,77.11912616797852,2.130553515132928,0,PhD,59.94352922363815,Poor
511,Male,23,30.790581073046376,72.85982804991528,92.00540392196,53.14865112412663,3.643678645505805,0,Bachelor,75.57032612318343,Good
512,Female,19,35.197897714012996,79.05747945375167,99.47255654825283,81.69222315561692,3.2926198673147624,1,Bachelor,88.01628386473918,Good
513,Male,23,12.585893003177148,69.04115991263998,94.47596555218816,81.80030497291543,3.2946842687461824,0,High School,69.56774726707678,Average
514,Female,23,8.35000944320566,85.61904168703376,68.57336313121884,57.192891369956506,2.2566998532293896,1,PhD,45.46423711061915,Poor
515,Female,24,5.827350511621773,99.15924460699236,59.75832586093252,62.58754481556556,3.3003743328913067,1,PhD,54.32085552732214,Poor
516,Male,24,27.469002515514312,84.13972384173515,74.46962687032944,51.53296525866105,3.9649651612024956,0,High School,72.51006901369144,Average
517,Female,19,26.248291263107326,74.31256336454196,87.0820725918021,93.71085628275974,3.823637139078894,1,Bachelor,82.81219608311785,Good
518,Female,23,24.13440944499245,85.91269783962113,74.62845353766488,75.50814173821263,2.878261321609701,1,PhD,85.51869923454622,Good
519,Female,20,13.11814836405914,64.9168271386155,74.15904316568343,91.39991343935336,2.0798959465721887,1,High School,58.6693249391198,Poor
520,Female,21,18.68170985669301,95.54636321061594,91.91152105409003,56.68620489960232,2.7245869800004097,1,Bachelor,64.55968828041317,Average
521,Female,19,25.806671731516058,80.12335803119345,68.07018895335932,83.00400021482893,3.65278062320111,1,High School,76.59377307334088,Good
522,Male,22,22.386840060070927,77.97398968158568,92.98973374058228,82.1222254136608,3.4029982029303323,0,PhD,82.31238248064457,Good
523,Female,23,39.572493207521056,83.43459153814077,70.34024004758618,78.04106085265978,2.918687311187913,1,High School,84.1490138104595,Good
524,Male,19,9.77539133948566,84.9913545115761,66.41165528391697,93.11014363967402,2.110203070317662,1,Master,56.57049968526545,Poor
525,Female,18,29.33005939166578,62.87103224906052,72.69949555998495,61.645543485847355,2.8537894556466052,1,Bachelor,73.42647658740515,Average
526,Male,18,19.151156883650224,87.3046888489361,88.12234793374341,47.18945279743665,2.9380498794357672,0,Master,71.55528017241747,Average
527,Male,24,19.986986522396517,69.67726721262119,56.30010139319971,76.94398725842333,3.857111065788272,0,Master,59.72354850584868,Poor
528,Female,21,30.11592179803617,88.55810530026359,59.82096079360087,80.11203902624634,3.2821722071643187,1,Bachelor,78.82002429183265,Good
529,Female,20,29.23526529635294,92.90139177536787,97.5722412831546,71.62833154023481,2.623305833309298,1,Bachelor,86.95508732534043,Good
530,Female,21,39.69395977957659,92.15834030210081,58.77458136906787,51.3749841223368,3.0506365289014425,1,High School,85.8072603374198,Good
531,Male,21,9.493800130894384,82.10003869631556,78.38636589655273,67.74507679181454,2.1321106156443204,1,Bachelor,58.482426132895924,Poor
532,Female,21,8.643837728445822,80.80679569243004,78.96572333309689,57.17043551130212,3.945136471299474,1,Master,59.125731160108664,Poor
533,Male,21,30.351858599505942,65.71503845357647,74.48122310251225,63.5106590491679,2.720119803861452,1,Master,76.55216566096115,Good
534,Male,22,25.243542095224317,91.01384601612543,82.23726242884092,75.48702167145652,2.9557347098262716,0,PhD,70.79515807159751,Average
535,Male,22,14.595623329593206,70.85637521786857,61.49133628988092,80.9868108479959,2.7105679484738454,0,Bachelor,62.07641651262726,Average
536,Female,24,7.779677914614531,79.86781691271787,77.63311338883742,52.77235799957387,3.3650234602324005,0,Master,50.806614555602785,Poor
537,Female,19,7.998038735875069,71.37096371710066,68.60866276234486,62.29289483558243,3.324464316659186,1,PhD,60.54497891193378,Average
538,Male,18,36.296680613244135,65.35313451998772,83.08336298145946,54.803886404539604,3.4306446210582715,1,PhD,75.68443362149273,Good
539,Male,21,11.715356365156001,85.18230787566947,57.06117716865747,50.924738762402804,2.5362864592238417,1,High School,61.816672817173234,Average
540,Female,24,16.318004674043227,62.17328139291615,78.54387084197381,83.08629709977112,2.631336962328132,1,Master,64.98894877471986,Average
541,Male,19,12.93297407794458,89.945809365048,59.263517769166185,90.00889819403459,2.250502462192416,1,High School,57.05037618783025,Poor
542,Female,18,17.424870704117808,72.70347181044467,63.93215315575182,60.36277021265172,3.311019943692225,1,Master,68.48605566336443,Average
543,Male,23,7.429834496113267,60.005387720179414,60.93549001617916,81.32034084055718,2.079594254671305,1,High School,57.91408390026613,Poor
544,Female,20,23.167092681789462,80.44516556948919,59.14188899344086,89.3347409150426,3.195364671046918,0,High School,75.11504398027233,Good
545,Male,22,7.366439725727521,61.87407634110413,91.28554757803334,86.53683157916274,3.7393917697032677,0,Bachelor,57.77152323112981,Poor
546,Female,23,33.012477773782656,71.04678231283597,64.28537838304452,50.05473636965743,3.781664296579267,1,High School,70.81043101026462,Average
547,Male,18,13.179922866865155,88.27905949822865,96.35618909322247,92.59605348323487,2.8980755207399236,1,Bachelor,73.08767775471435,Average
548,Female,23,23.90041701115787,62.50758486487464,98.49632626725955,60.717204223620435,2.9186073764261478,1,PhD,66.13702130599025,Average
549,Female,20,35.80276806465104,93.5735396942401,78.56302349685487,58.658236364561,2.1539383660160345,1,Master,88.60337990345954,Good
550,Male,24,27.780707916651796,60.152796906343326,57.15005613328632,43.43372300027792,3.3415300508860715,1,PhD,62.894257326618984,Average
551,Male,18,23.653522529296737,69.87295476807608,68.72741216897907,66.73955097576857,3.6425188407456908,0,Master,54.554352535480106,Poor
552,Female,23,16.351681359038146,89.63616224608286,89.8866131674107,45.99574886025108,2.489310109209426,0,PhD,67.46954088012379,Average
553,Male,22,16.65506695703693,72.65080598917227,68.36953643485353,53.66969015100843,2.842601763266729,0,Master,57.744079948772985,Poor
554,Female,22,28.432043431936656,64.07569552264054,54.350860915139435,57.431844197200476,3.677678673530541,1,High School,65.64746917045471,Average
555,Male,19,39.794877642740865,74.40935675201712,77.8392455464094,84.48544779204262,3.7542409353245763,0,Master,84.23166920753114,Good
556,Female,23,28.164371644728252,70.81573145538103,92.25604257480174,88.15187577177431,2.4863599605284517,1,Master,80.7523334624725,Good
557,Female,21,24.522419607950873,93.7084760864222,89.79631935717512,56.63564746038083,3.1011412690827287,1,PhD,81.62483678353459,Good
558,Female,23,30.572767858373613,72.53391670340572,58.75615700651766,87.22839666845157,2.3849863012716543,1,PhD,73.2762775356753,Average
559,Female,24,21.282196429930135,91.55729887104029,83.63823072062334,87.1477015553385,2.2037575282791133,0,PhD,72.4636113026401,Average
560,Female,18,7.104981991027483,95.6748857924294,61.025213171782354,82.05580227116803,3.8222410027839153,1,Bachelor,63.10978739932357,Average
561,Female,18,24.680388555726843,77.35269678306118,60.91037672760861,48.068231270834985,3.641015008464218,1,Bachelor,66.44131125275608,Average
562,Male,24,38.516884957688305,96.39772575417568,93.70358866525926,77.9677565795401,3.520069803606348,1,Master,88.2110006864847,Good
563,Male,23,11.135602982518087,75.09272215852772,62.48344763701151,91.97632355193127,2.097532637626281,1,Master,61.556495673634366,Average
564,Male,24,29.1501711787233,98.56313665960433,63.16236732590056,77.53972633219364,3.687457585420515,0,High School,82.28570054680634,Good
565,Female,20,12.032679103066977,63.57158098102292,50.03266953806498,58.23892670093087,2.8760881518107677,1,High School,58.552204063718875,Poor
566,Female,24,23.753968956557845,87.4807706601297,93.53345170627588,67.53186245869571,2.684790246591719,1,Master,81.51086361043201,Good
567,Female,22,8.383675737635187,79.75256161827716,89.62974066045673,75.51487738430795,3.092952722050753,1,Bachelor,59.78308416470945,Poor
568,Female,24,20.76298276903648,75.50595221822589,81.3664467545339,68.0813724800677,2.1827064854471114,1,Master,70.49247844041336,Average
569,Male,18,31.46571651133361,85.30847514994403,87.51328819694211,46.59741179520334,3.5132930987047977,1,High School,73.44714141094478,Average
570,Male,22,17.165003348364372,88.15428366537324,57.60242837122459,57.163522455861134,3.164870153776592,0,Bachelor,66.39917335938641,Average
571,Female,18,28.27191035705263,60.17453078601236,72.91617972937877,84.13178168044979,2.373180193746335,1,Bachelor,66.8004481528011,Average
572,Male,19,32.84074862764052,66.67812354988794,67.56096936743904,87.37799253525345,2.376464399538091,1,High School,68.74387999394551,Average
573,Male,21,37.451223681780846,88.52184202537275,54.68882631285082,47.55150179935636,2.3684973031453485,1,Master,75.61083877150284,Good
574,Female,18,13.212472864940874,86.65541654312825,74.3065242607462,92.38127138192985,2.1140047751038678,1,PhD,52.2038806409154,Poor
575,Male,22,18.976057053325786,98.6419002051471,96.03698251713178,58.085243981673514,3.1755968987433696,1,Master,65.99681531679077,Average
576,Female,19,10.33456046656461,90.44151161003131,52.00295595253473,76.42725563018959,3.680696355177016,1,Master,60.5402592565378,Average
577,Male,18,39.73692257554313,98.03090830925352,64.5730456746897,81.35038302761745,2.034996427974777,0,High School,84.92728550116246,Good
578,Female,20,37.44503387735033,88.10162006139228,60.37704681028517,84.65704290508359,2.098009289942547,1,Bachelor,78.28157559524583,Good
579,Female,24,23.898499559819584,71.92208834557772,61.907332683284814,92.01623362242616,3.1455405533738916,1,High School,62.054968226126746,Average
580,Female,21,34.47116530317474,64.21459689003426,95.42172759396877,57.21057514158524,3.6389913707721044,1,Master,74.5809742061589,Average
581,Female,18,23.233529204521478,91.27295453379742,73.40345271171451,87.2178550003355,2.6534777811372674,1,PhD,76.59649541826383,Good
582,Male,19,26.82549908009659,85.76596885903663,73.31497064699094,47.24277968899139,2.6992287976154445,1,PhD,72.96700845475891,Average
583,Female,20,8.119355124060581,61.92744049573185,88.02878212276411,78.7772498494476,3.1926929949935516,0,PhD,58.89433726845254,Poor
584,Female,23,31.434464717388277,74.40201863603913,57.72461020024629,80.80877512326921,2.548425778248294,1,High School,77.9978248563963,Good
585,Female,19,9.46997192723322,98.27199261937145,74.36326770500254,77.27477826607262,2.0532167321553683,1,Bachelor,65.25437432886376,Average
586,Male,24,33.9123670588385,80.01604582840805,71.49926070605298,53.87731048743341,3.470457036203192,1,High School,72.75859978627341,Average
587,Female,19,32.3709830684635,77.30916544078818,79.8455345273328,88.01737308583618,3.2512998258829064,1,PhD,79.50298082753582,Good
588,Male,20,29.806064421004177,78.30798420637176,99.97788516252193,49.287215485371725,3.161511998111318,1,Master,70.20965293189525,Average
589,Female,19,6.265613318366674,68.35530896020654,88.47244470410234,42.9499135336457,3.4833682579836465,0,Bachelor,54.092738892696,Poor
590,Male,20,15.609492458086502,74.74828683459181,69.89328515087136,79.46057448365517,3.350461675124075,1,High School,70.22859153885227,Average
591,Male,18,14.2089399468795,74.79253023948706,91.37765261370234,66.15116433780035,2.4117639763566423,1,High School,67.00890305788835,Average
592,Female,20,17.604774261503167,62.09420080749889,58.53541816562401,86.70039109772719,2.704962093886702,0,Bachelor,67.21172506009835,Average
593,Male,20,8.067496136734349,90.70270514071673,51.523184315448006,61.08684275820424,2.25222028335725,0,Bachelor,52.31008615394834,Poor
594,Female,21,37.7935238060872,76.66017727615517,60.222418623213656,49.25532236792421,2.259714026835762,1,Master,79.32275329309626,Good
595,Female,20,24.38307842493317,92.88719547265694,67.02057780571297,86.00432058584283,3.3523914927130782,0,Bachelor,75.22832893542598,Good
596,Female,20,15.693350873030823,94.01392004479581,75.529037872978,70.19002974020394,3.7172002139649964,1,Master,77.55873114936023,Good
597,Male,23,18.894353097599918,68.47976218794632,80.75645702706,50.405768581469516,3.925465167722278,0,PhD,64.70724124491403,Average
598,Male,18,20.652088917669246,86.29413928680515,95.53028586072108,79.62111992225451,3.256694235098889,0,PhD,79.78971912720422,Good
599,Female,24,26.020801667621605,78.89127216651927,75.49270047752289,68.11125011692253,2.368202646721914,1,High School,77.84971534374304,Good
600,Female,21,23.04877996937742,95.20626951685941,75.06378223128647,73.23721402321759,2.211300690897861,1,PhD,71.64760449032647,Average
601,Male,23,37.178719062504605,68.62962716705816,52.51215049114911,65.349408601362,3.6257019430735156,1,PhD,75.50248727248177,Good
602,Female,22,22.39372190170406,87.11252801240177,51.74557763281119,85.57899410999036,3.1575129527199985,1,Master,76.09748758027078,Good
603,Female,18,39.725530518815944,84.3100848901089,77.5579980958186,85.62594936256774,3.2365700420274397,1,High School,86.65357042060633,Good
604,Female,18,34.799873521078354,71.8120591028733,71.90893066241722,79.01638520034123,3.5629241775094185,1,Bachelor,72.59001286030445,Average
605,Male,22,12.297868002506753,65.46403614604691,91.95901974901493,45.79707575680543,3.406554455464903,1,High School,70.0821967633024,Average
606,Male,24,37.570832512537066,86.06559041909107,58.033979235592255,86.13696240472379,3.6689165057121933,1,PhD,81.0453311395974,Good
607,Male,20,9.072823925991663,89.54389832529323,51.24858310585248,76.90571392931004,2.112427810919757,0,Bachelor,57.051016018371165,Poor
608,Female,23,33.610739797191705,72.625093750534,72.45193839650629,78.33632913023646,3.4950412734930096,0,High School,84.12280186535217,Good
609,Female,19,18.3218152716803,85.79330416089255,61.873927837612875,59.96405622221294,3.701705514644191,1,High School,62.77087576279234,Average
610,Female,21,35.72910121557743,75.80523630446012,52.480718666941875,88.36037558863538,2.572270084916629,1,High School,70.88967070566272,Average
611,Male,19,35.38198415376076,88.52827533130471,86.22991434238145,79.89543801291717,3.280894547986506,0,High School,87.36977837240103,Good
612,Female,22,33.20738900411674,67.96861099576212,55.579649997862376,46.192475659105696,2.6283241276739444,0,Master,57.547924180089325,Poor
613,Female,18,32.65106527074715,95.60860010544698,80.41597500038858,62.427791892338945,3.915942132964908,0,High School,82.18813771142334,Good
614,Female,24,15.663769868431427,71.49638385862319,64.05248750834446,88.7509199078078,2.0668471448710077,1,PhD,62.13737003757398,Average
615,Female,18,7.832174906793826,74.71143951024612,58.674802517751104,42.595818593355844,3.15958568766591,1,PhD,49.22552908524945,Poor
616,Male,21,19.104306256780653,62.32367808321399,68.98757614596587,92.87791408031272,2.33300709409903,0,Master,55.753614573947914,Poor
617,Male,18,11.073358024527803,64.46048849285106,90.07228881114769,77.35394125757595,3.4244404103543173,1,Bachelor,70.5696803993804,Average
618,Female,18,29.32328811158616,80.63447610849312,69.60467884522863,74.72567877038571,2.3517805668373244,1,Bachelor,73.67801488225568,Average
619,Male,21,17.113490428822494,70.70370706911886,87.53848246055279,54.88075910683953,2.470766523796715,1,PhD,69.58353184533357,Average
620,Male,23,39.14635703009702,93.41920902968778,56.27431483995753,53.68354838065474,2.988741622091516,0,PhD,78.19363805941099,Good
621,Female,23,27.43402270708662,60.587735546198154,88.63857098325396,91.81320207187275,3.829669899993756,1,Master,72.39626026582678,Average
622,Female,21,33.786819727202634,75.16376194687744,61.84666624533243,56.404984982876755,2.4234287442959417,1,Bachelor,72.365612740635,Average
623,Male,24,9.638363545964694,73.49382187076371,83.86965649444363,82.65279131954497,2.2884800422362073,1,Bachelor,59.416342597934346,Poor
624,Female,22,35.17050687954179,60.77310523670404,78.28907774204981,61.62169890138935,3.5179536637080613,0,High School,69.37830372176408,Average
625,Male,18,37.296501667968805,64.97473596002041,96.45723586058438,47.658973893158716,3.001239064667862,1,High School,85.50837245267952,Good
626,Female,24,22.047167158662756,76.54570699674541,69.3661258987657,40.58934137324474,3.823570224763543,1,High School,62.08100295136215,Average
627,Male,18,26.21885282128421,79.71458337789787,53.30825944172202,69.93415353583879,2.2932291143196846,1,Master,57.27630124097922,Poor
628,Female,22,31.76834303160484,76.17158989019477,50.95777427756264,93.66783502019129,3.291855786046079,0,PhD,81.9813545896954,Good
629,Male,23,11.119351954114439,81.23750713648376,91.34292804863765,60.30249065950625,2.4657582923036303,1,Master,59.60575561005619,Poor
630,Male,24,22.589812676220486,83.80526699622726,76.23678188307161,59.64557836961747,2.3135208573032786,0,Bachelor,64.8325520684592,Average
631,Male,20,18.953205972030958,60.396952845113425,88.76220259174747,58.92503898171931,3.3668588303145413,1,PhD,55.49554819654544,Poor
632,Female,20,10.12308972567872,78.56380637814016,61.72128000057573,68.62991105176721,3.1873692398174667,1,High School,66.54514207920292,Average
633,Male,20,17.863704780203598,98.53996963550352,67.25418727566168,64.23656858833614,3.5096549167246627,1,Master,63.44582809317457,Average
634,Male,23,7.386030828492275,80.76129120518195,51.50519361056595,88.3953044699858,2.6189251528923645,1,Master,56.12974060103492,Poor
635,Female,23,5.903416743232045,87.10169069835813,98.07461622870561,67.80364354479197,2.8959433127643797,1,High School,67.79141490408664,Average
636,Female,22,9.730820120418796,72.47455431667532,83.39339533504068,67.92668110037128,2.810943352660837,1,Master,61.42037794821433,Average
637,Male,18,38.70902890562108,90.9596551261105,96.66025438796531,47.61043770963062,3.968178927933028,1,High School,87.86747775465273,Good
638,Male,22,24.233533756325592,90.9168592750446,63.274820371453615,94.05067475007124,2.584497913478776,0,Bachelor,65.6198459150666,Average
639,Female,22,38.8037756403627,80.85184190616556,80.57318056128304,53.748508997785635,2.5896344766935337,1,PhD,75.91816668163527,Good
640,Female,23,20.13742574155462,99.04055293116855,83.92499841463189,44.035023710278146,2.7090964176572148,1,Bachelor,70.96520351278184,Average
641,Female,20,15.913564657984086,65.02200859050613,65.87748501287942,76.47304369363648,3.1291881625806433,1,Bachelor,56.724229254252585,Poor
642,Female,19,22.714965199408542,60.67790659558324,92.40546175078151,72.745150358628,2.5046454885274905,1,High School,68.87697647371529,Average
643,Female,18,20.382909102151856,90.80632847028383,97.35807314501238,62.83301096960102,3.830579880758548,1,Master,79.87049696459955,Good
644,Male,23,8.698263949161037,92.28622149459531,94.24275588480022,63.2205728634373,2.531371129732527,1,Bachelor,69.06783269532707,Average
